ID,start_time,end_time,subset_cen_lon,subset_cen_lat,subset_duration(hour),subset_area(sqkm),subset_ture_area(sqkm),raw_duration(hour),raw_timestamp(hour),season,season_id,month,avg_spd(km/hour),avg_bearing(degree),raw_avg_land_area(sqkm),arkansas_storm,selected_mtpr(mm/hour),land_mtpr,land_mer,land_mvimd,land_dwdt,land_t2m,land_mcpr,land_mcsr,land_mlspr,land_mlssr,land_msl,land_q,land_qx,land_qy,land_tcwv,land_residual,year
196108666,1961-09-13 08:00:00,1961-09-13 09:00:00,-96.34381,36.96672,2,25000,25221.605,57,1961-09-12 14:00:00,fal,3,9,24.393262598500716,73.62040509047065,1499653.875,1,15.133087,15.133087,-0.08802799,-18.31186,-1.5974915,293.51584,0.41141862,0.0,14.7217245,4.190952e-07,99765.06,2433.325,-1508.5581,-804.6044,61.25558,-4.864291,1961
196203554,1962-05-29 04:00:00,1962-05-29 05:00:00,-95.71918,34.65114,2,25000,24674.203,63,1962-05-28 06:00:00,spr,1,5,70.36430890516007,145.4576400014733,1314604.4375,1,10.241287,10.241287,-0.0751543,-11.2104,0.31168768,294.89368,9.754806,2.095476e-07,0.48645002,0.0,100505.62,3563.3174,1450.9253,3232.697,48.61702,-0.732579,1962
196303643,1963-05-26 02:00:00,1963-05-26 03:00:00,-95.083984,36.624893,2,25000,25345.238,121,1963-05-23 18:00:00,spr,1,5,195.09505964715413,50.26407555558421,430384.53125,1,9.9578085,9.9578085,-0.032842692,-11.27059,0.7985764,293.09317,9.602672,-2.0954758e-07,0.355127,0.0,101178.99,1442.5255,833.50574,1168.1868,40.284733,-0.54704756,1963
196409877,1964-11-03 22:00:00,1964-11-03 23:00:00,-98.79219,36.07735,2,25000,24891.715,35,1964-11-03 12:00:00,fal,3,11,14.854278352909201,177.3005195625518,680139.6875,1,9.616486,9.616486,-0.040947553,-11.876269,-1.315509,287.06348,1.5702077,0.0,8.046426,0.0,101256.81,948.9836,17.267437,874.30066,31.660934,-3.6162405,1964
196509650,1965-10-18 07:00:00,1965-10-18 08:00:00,-100.22684,36.127174,2,25000,25497.414,139,1965-10-16 16:00:00,fal,3,10,13.933166170764885,89.10192347273698,1033351.65625,1,10.448578,10.448578,-0.067391604,-9.630298,-1.3286959,289.14243,1.7115839,-2.095476e-07,8.737014,0.0,101030.07,1761.6907,179.48918,1737.142,36.23704,-0.57780707,1965
196600716,1966-02-10 00:00:00,1966-02-10 01:00:00,-91.43176,36.171803,2,25000,24856.836,128,1966-02-08 02:00:00,win,4,2,48.93744015938105,57.05243569348452,1033919.0625,1,9.443171,9.443171,-0.0608402,-7.71776,-1.2616719,287.05588,0.6852393,0.0,8.757892,0.0,100806.99,1962.6539,971.6567,1672.3177,31.39203,0.40289795,1966
196709758,1967-10-30 04:00:00,1967-10-30 05:00:00,-94.82224,35.17722,2,25000,25189.836,104,1967-10-28 22:00:00,fal,3,10,50.21738672623178,-5.304804184009043,1343158.0625,1,11.151671,11.151671,-0.055808123,-11.454668,-0.5026483,288.66037,2.8783839,0.0,8.273215,0.0,100530.72,1952.1437,771.3146,1755.2292,39.136116,-0.861453,1967
196803822,1968-05-25 07:00:00,1968-05-25 08:00:00,-98.681175,36.157448,2,25000,25488.273,48,1968-05-24 13:00:00,spr,1,5,36.582502957280475,87.01258978793118,748095.09375,1,10.21288,10.21288,-0.006791074,-10.322171,-0.11298643,287.42743,9.590765,2.0954757e-07,0.6220684,2.0954757e-07,101097.25,1421.0187,627.1421,1244.9462,35.626106,-0.22906862,1968
196904612,1969-06-24 00:00:00,1969-06-24 01:00:00,-94.82386,36.926476,2,25000,25248.824,24,1969-06-23 22:00:00,sum,2,6,64.48424898486334,75.51889306922357,1625879.9375,1,12.727514,12.727514,-0.06453772,-14.965193,1.7089972,297.82095,12.261794,0.0,0.46565074,0.0,100455.0,1802.6648,1027.079,1399.8788,51.213398,-0.5932193,1969
197004161,1970-06-12 00:00:00,1970-06-12 01:00:00,-96.515945,35.437378,2,25000,25108.246,80,1970-06-10 17:00:00,sum,2,6,29.91669124839467,19.124656080631848,1405950.0,1,10.749264,10.749264,-0.1001886,-10.315568,-0.053656347,295.56384,9.988722,-2.0954758e-07,0.76061153,0.0,99829.18,3379.3574,1132.184,3153.7285,42.690002,0.2798512,1970
197109653,1971-10-18 10:00:00,1971-10-18 11:00:00,-99.214096,36.463882,2,25000,25379.553,123,1971-10-16 12:00:00,fal,3,10,50.41385192067962,-0.0017130287226632124,1396565.875,1,8.40061,8.40061,-0.043780558,-7.515583,-1.5758563,291.0349,1.9194558,0.0,6.4811234,0.0,100485.8,2682.9592,1344.9807,2275.294,40.821533,-0.7346097,1971
197210054,1972-10-22 18:00:00,1972-10-22 19:00:00,-92.07203,35.74758,2,25000,24973.582,110,1972-10-18 18:00:00,fal,3,10,67.69300649303834,80.88019655275124,1892778.875,1,8.935266,8.935266,-0.05719145,-6.500446,-2.1987479,290.5371,0.5444746,0.0,8.39071,0.0,101008.555,2720.237,1633.933,2125.1082,43.782326,0.17887998,1972
197309747,1973-10-13 09:00:00,1973-10-13 10:00:00,-93.131996,35.758873,2,25000,25590.719,156,1973-10-10 17:00:00,fal,3,10,39.963213840234516,95.13264061687799,1171425.5,1,11.260816,11.260816,-0.024010675,-10.288967,-3.065035,291.5331,0.5283117,0.0,10.732493,-4.1909513e-07,101286.68,1828.741,1461.5474,1048.4161,47.01308,-2.1171973,1973
197410189,1974-10-31 12:00:00,1974-10-31 13:00:00,-95.01025,35.12787,2,25000,25171.312,60,1974-10-30 14:00:00,fal,3,10,25.18759593544361,105.8132261819645,1998754.125,1,12.046048,12.046048,-0.09140031,-12.420369,-0.44729418,289.68887,0.8884758,2.0954757e-07,11.15752,0.0,101437.44,2460.2815,738.0027,2316.642,39.668297,-0.9130153,1974
197510259,1975-11-03 02:00:00,1975-11-03 03:00:00,-95.764175,35.181812,2,25000,25196.15,82,1975-11-02 11:00:00,fal,3,11,16.742107276327257,123.20250030553898,754964.0625,1,7.734865,7.734865,-0.03439894,-5.3478656,-1.0011604,290.68463,0.83551127,0.0,6.899408,0.0,101428.16,1876.7324,642.7364,1748.547,39.206585,1.3514402,1975
197602387,1976-04-16 02:00:00,1976-04-16 03:00:00,-99.06317,35.243046,2,25000,25126.535,117,1976-04-15 05:00:00,spr,1,4,49.55423982419285,35.42128637018145,512455.390625,1,9.795687,9.795687,-0.08191284,-8.527551,-1.4097409,288.0601,1.7822952,-2.0954758e-07,8.0134325,0.0,99948.49,2209.2126,408.64624,2152.0444,33.19428,-0.2235179,1976
197701829,1977-03-27 03:00:00,1977-03-27 04:00:00,-97.79457,34.773163,2,25000,25291.191,36,1977-03-26 12:00:00,spr,1,3,42.581964805899275,76.7858292558854,1183284.6875,1,13.040347,13.040347,-0.0054783784,-15.415485,0.099324524,289.19543,0.9360094,0.0,12.104357,4.1909516e-07,100855.38,1289.0211,144.45422,1241.2767,36.547527,-2.2812917,1977
197807990,1978-08-30 00:00:00,1978-08-30 01:00:00,-91.64828,35.997154,2,25000,25549.916,191,1978-08-27 22:00:00,sum,2,8,26.32516405266771,-53.82180901380361,529144.9375,1,9.578887,9.578887,-0.17022625,-12.047508,0.45945126,291.8955,0.6270617,2.0954758e-07,8.951829,0.0,100998.37,1897.6805,-1695.4965,-14.496281,49.284454,-2.1793962,1978
197909899,1979-10-31 00:00:00,1979-10-31 01:00:00,-95.17661,35.366787,2,25000,25097.344,59,1979-10-29 09:00:00,fal,3,10,25.21969150807537,51.39515137734064,1326050.8125,1,15.5783415,15.5783415,-0.15597276,-14.322621,-4.7603445,291.07193,1.1622059,0.0,14.416151,4.1909513e-07,99829.1,2382.9487,475.55054,2324.3574,39.851933,-3.6605968,1979
198003995,1980-06-01 23:00:00,1980-06-02 00:00:00,-98.17511,35.64411,2,25000,25035.023,10,1980-06-01 20:00:00,sum,2,6,87.84842930970157,69.39577103023142,158918.1875,1,10.0003805,10.0003805,-0.109621085,-12.328194,1.3924451,298.97437,9.75532,0.0,0.24495465,4.190952e-07,100486.234,2945.841,2068.8635,2068.2883,47.45985,-1.0449891,1980
198104649,1981-06-15 11:00:00,1981-06-15 12:00:00,-97.49066,37.383987,2,25000,25105.55,22,1981-06-14 21:00:00,sum,2,6,41.004989631839024,-163.2825243687356,855739.65625,1,10.054613,10.054613,-0.10678694,-8.5576515,-1.8278459,292.74002,7.9999757,0.0,2.0547578,0.0,100781.87,2014.7689,1530.198,1303.4341,46.845455,-0.43767107,1981
198203893,1982-05-31 01:00:00,1982-05-31 02:00:00,-97.24266,37.12002,2,25000,25191.783,97,1982-05-27 19:00:00,spr,1,5,58.5938481058696,86.25009639449601,991719.40625,1,9.791332,9.791332,-0.06711082,-11.278584,1.6766623,297.29938,9.220088,2.0954757e-07,0.57122934,0.0,100397.336,1120.2769,786.08545,649.5418,40.13628,0.12230003,1982
198309960,1983-10-20 04:00:00,1983-10-20 05:00:00,-98.74929,35.123,2,25000,25183.592,107,1983-10-18 05:00:00,fal,3,10,35.77526279673476,54.20844753051706,1674695.4375,1,10.829799,10.829799,-0.03312715,-9.934781,-0.23758645,290.5416,0.44053447,2.0954758e-07,10.389215,-4.1909516e-07,101050.086,1239.0275,-66.49506,1160.5493,48.663624,0.62430435,1983
198411073,1984-11-27 04:00:00,1984-11-27 05:00:00,-92.26736,35.8317,2,25000,24929.434,45,1984-11-26 04:00:00,fal,3,11,36.35572807190758,34.01956298312764,950663.34375,1,10.478448,10.478448,-0.002252418,-13.953972,-2.3535092,287.24252,0.5234063,0.0,9.955109,0.0,100550.04,1989.8679,979.58887,1662.3188,35.234634,-5.8312855,1984
198504322,1985-06-04 23:00:00,1985-06-05 00:00:00,-98.107864,34.638092,2,25000,25348.328,77,1985-06-04 19:00:00,sum,2,6,47.26365196740653,46.04748418888857,1146372.5,1,10.459994,10.459994,-0.10932815,-13.153377,1.3224926,297.35538,9.5796995,-2.0954757e-07,0.88037765,4.1909513e-07,100962.336,1190.2423,-76.549385,1167.7958,48.723167,-1.4802179,1985
198603472,1986-05-17 01:00:00,1986-05-17 02:00:00,-98.71268,35.882904,2,25000,25584.773,62,1986-05-16 11:00:00,spr,1,5,54.1217298041574,88.66871846130132,1177317.25,1,9.337355,9.337355,-0.062446553,-11.622951,1.3980654,294.18405,7.4316883,-2.0954758e-07,1.9056772,0.0,100629.18,749.5835,429.94568,505.01718,37.30014,-0.94997704,1986
198701403,1987-03-17 16:00:00,1987-03-17 17:00:00,-94.33119,34.215065,2,25000,25447.453,77,1987-03-15 18:00:00,spr,1,3,32.99203289924053,132.43905096191114,1764398.25,1,11.056397,11.056397,-0.15180999,-6.8677306,-1.8594065,288.21558,1.0924159,0.0,9.963942,0.0,99897.44,2223.6533,328.6132,2155.1924,33.7422,2.1774507,1987
198801704,1988-03-25 04:00:00,1988-03-25 05:00:00,-92.75779,35.625546,2,25000,25040.852,28,1988-03-24 19:00:00,spr,1,3,46.29070956867188,101.19309459731187,770826.5625,1,9.693638,9.693638,-0.089351244,-8.855154,-0.03486342,290.77853,3.3794568,0.0,6.3141537,0.0,101013.51,1736.3956,1554.4478,557.2817,34.49908,0.71426874,1988
198903112,1989-05-09 00:00:00,1989-05-09 01:00:00,-93.6753,35.346504,2,25000,25125.195,51,1989-05-08 06:00:00,spr,1,5,39.9797492588489,148.27293757396595,812406.1875,1,11.231973,11.231973,-0.008202316,-11.713447,0.38603035,294.75458,10.930689,0.0,0.30131665,2.0954757e-07,100648.19,1692.8843,1641.2714,353.65234,41.304867,-0.10364613,1989
199004859,1990-06-22 00:00:00,1990-06-22 01:00:00,-96.66646,37.57662,2,25000,25041.426,42,1990-06-21 21:00:00,sum,2,6,94.04711443429548,159.89423085407748,729039.78125,1,11.412553,11.412553,-0.09078515,-15.054873,0.38181746,298.00403,8.9281845,-2.095476e-07,2.4843843,4.190952e-07,100999.74,1382.8687,1346.5345,68.76567,47.702118,-3.3512883,1990
199102712,1991-04-24 21:00:00,1991-04-24 22:00:00,-99.40109,34.500637,2,25000,25353.824,24,1991-04-24 21:00:00,spr,1,4,339.7705643895077,24.21526044301564,269451.140625,1,8.652381,8.652381,-0.12478429,-13.252953,-0.7718517,288.54694,2.9558675,0.0,5.696545,0.0,100758.414,1067.6725,-44.503845,665.7624,33.57581,-5.4972076,1991
199203556,1992-05-14 13:00:00,1992-05-14 14:00:00,-95.96065,36.42023,2,25000,25393.273,75,1992-05-13 20:00:00,spr,1,5,65.43126997247398,140.6837480004213,409726.6875,1,8.343356,8.343356,-0.08909943,-10.2713,-0.26348922,291.68658,8.074792,0.0,0.26844457,-4.190952e-07,101151.13,1166.7382,1114.0426,159.60095,30.706615,-2.2805333,1992
199308263,1993-09-14 13:00:00,1993-09-14 14:00:00,-94.81772,34.606346,2,25000,25342.664,59,1993-09-12 22:00:00,fal,3,9,19.02932840687344,124.5752262218568,1251133.375,1,10.893759,10.893759,-0.15443373,-5.357616,-1.818933,291.39954,1.1228974,-2.0954761e-07,9.771026,0.0,101090.58,2318.9663,1298.9243,1745.1403,52.469025,3.5627756,1993
199410270,1994-11-05 11:00:00,1994-11-05 12:00:00,-94.138824,35.827137,2,25000,24955.352,68,1994-11-03 06:00:00,fal,3,10,71.4697552471598,-120.37664384976239,1245095.4375,1,11.555395,11.555395,0.0033116413,-11.939337,-2.0453649,288.68704,1.7278968,0.0,9.827486,0.0,100223.51,1941.9421,702.41425,1761.0361,38.414135,-2.4259944,1994
199503091,1995-05-08 03:00:00,1995-05-08 04:00:00,-96.33299,34.463005,2,25000,24751.293,71,1995-05-07 05:00:00,spr,1,5,42.7135195234652,128.40585179043364,1976027.3125,1,12.317448,12.317448,-0.010889799,-15.021665,0.7541446,292.18323,9.738517,0.0,2.5790143,0.0,100368.16,3600.8447,884.7984,3446.8315,43.55774,-1.9609623,1995
199609974,1996-11-07 09:00:00,1996-11-07 10:00:00,-94.07313,34.842422,2,25000,25270.115,49,1996-11-05 19:00:00,fal,3,11,42.62721247806641,117.21891788440361,1491085.75,1,12.528732,12.528732,-0.10900513,-9.937637,-3.8974667,287.8554,1.3658012,2.0954757e-07,11.162851,0.0,100594.9,1560.7094,1160.6024,921.47943,38.789978,-1.4153767,1996
199707746,1997-08-22 06:00:00,1997-08-22 07:00:00,-98.84219,36.97406,2,25000,25283.426,41,1997-08-21 20:00:00,sum,2,8,99.2718465930162,-31.43312348272437,242638.046875,1,10.94639,10.94639,-0.051497817,-11.846495,1.2043725,295.45755,7.8714795,0.0,3.0749621,-4.1909513e-07,101615.04,1575.2208,1060.784,902.05615,52.53812,0.25277054,1997
199800750,1998-02-10 22:00:00,1998-02-10 23:00:00,-94.45698,33.21987,2,25000,25114.877,64,1998-02-09 09:00:00,win,4,2,30.46332825034447,79.19477837074754,792020.625,1,11.036514,11.036514,-0.19888996,-8.837967,-2.2105155,284.6538,0.5431442,2.0954758e-07,10.493472,4.1909516e-07,100179.24,966.9354,328.80518,-296.20795,25.907482,-0.21085787,1998
199902414,1999-04-26 18:00:00,1999-04-26 19:00:00,-94.71789,35.723316,2,25000,25017.762,47,1999-04-25 21:00:00,spr,1,4,27.985602446290578,13.46501532569605,1195371.75,1,10.76094,10.76094,-0.069638416,-8.174331,-0.8965266,290.89584,2.3246849,-2.0954758e-07,8.436175,0.0,100381.516,2015.0688,356.78275,1874.1227,40.20104,1.620444,1999
200003691,2000-05-26 02:00:00,2000-05-26 03:00:00,-99.9808,36.025085,2,25000,24912.865,76,2000-05-25 19:00:00,spr,1,5,54.86233373377681,67.77154309249988,700376.3125,1,12.200999,12.200999,-0.029860966,-14.996182,0.8576546,292.2199,8.776464,0.0,3.424505,0.0,100499.11,1978.4562,430.60587,1855.5947,46.42564,-1.9673891,2000
200103753,2001-05-28 06:00:00,2001-05-28 07:00:00,-97.24576,34.0704,2,25000,24878.96,44,2001-05-27 02:00:00,spr,1,5,299.9472756744488,6.575104943345849,469694.34375,1,11.989195,11.989195,-0.062937826,-16.810692,-1.9566897,297.22812,5.193277,0.0,6.7959704,0.0,100538.22,1518.1589,371.7353,-142.2656,50.30225,-6.8411245,2001
200204203,2002-06-16 01:00:00,2002-06-16 02:00:00,-99.49138,35.994774,2,25000,24947.785,37,2002-06-15 20:00:00,sum,2,6,36.895431964914565,-137.491468856542,690618.09375,1,11.547027,11.547027,-0.093498364,-14.818815,-1.3926916,296.13446,6.0273056,0.0,5.5197053,0.0,101013.91,1214.3657,493.4228,-991.3987,41.17935,-4.7579784,2002
200309586,2003-10-09 06:00:00,2003-10-09 07:00:00,-97.12042,36.66794,2,25000,25314.91,77,2003-10-07 16:00:00,fal,3,10,67.69259234743807,-10.806667941596903,667621.78125,1,9.188321,9.188321,-0.03886708,-10.6665,-0.3756464,291.70483,1.1337843,0.0,8.054575,0.0,101175.28,1798.4374,954.1095,1223.7249,45.207962,-1.8926923,2003
200410260,2004-11-01 08:00:00,2004-11-01 09:00:00,-95.06349,35.861366,2,25000,24962.87,93,2004-10-31 10:00:00,fal,3,10,37.79974289500653,57.99422329919998,1204275.6875,1,10.453883,10.453883,-0.021051574,-10.435374,-1.8196282,292.4071,0.58542514,0.0,9.868546,0.0,100445.2,2095.7908,1157.4766,1690.2751,45.08384,-1.8221707,2004
200505357,2005-07-04 06:00:00,2005-07-04 07:00:00,-97.03752,36.762253,2,25000,25273.63,49,2005-07-03 19:00:00,sum,2,7,107.39505772767464,-55.58348135225482,281448.375,1,10.679921,10.679921,-0.04282945,-12.617605,1.6805017,298.11163,10.115039,2.0954758e-07,0.5649611,0.0,101120.734,2305.4023,1636.8717,1537.8949,55.386936,-0.30001187,2005
200602869,2006-04-29 10:00:00,2006-04-29 11:00:00,-96.49828,34.20291,2,25000,24829.312,112,2006-04-28 06:00:00,spr,1,4,23.866438176593604,97.50334179115356,1624032.125,1,10.02261,10.02261,-0.034862354,-9.706135,-1.6804149,289.22726,3.245306,0.0,6.7771273,0.0,100578.78,1487.1013,842.6591,1194.0483,37.439846,-1.3988025,2006
200707616,2007-08-19 06:00:00,2007-08-19 07:00:00,-98.41511,35.417805,2,25000,25134.035,44,2007-08-18 21:00:00,sum,2,8,20.47138647691004,41.753695300587886,238405.2890625,1,10.156908,10.156908,-0.14029174,-11.935251,-0.1370651,298.02048,1.187044,-2.0954758e-07,8.969824,0.0,100772.54,4120.536,647.1921,3387.2944,63.70329,-2.0557005,2007
200808510,2008-09-14 06:00:00,2008-09-14 07:00:00,-94.11032,36.48982,2,25000,25392.979,217,2008-09-11 18:00:00,fal,3,9,40.62655873715626,-15.041937746361974,1325275.25,1,12.001288,12.001288,-0.24481253,-9.736492,-2.1261911,293.70224,0.609115,0.0,11.392153,4.1909516e-07,99592.38,3025.651,-670.19,-1193.0448,64.05992,-0.10620785,2008
200909355,2009-10-09 06:00:00,2009-10-09 07:00:00,-94.90374,34.770203,2,25000,25295.166,51,2009-10-08 06:00:00,fal,3,10,24.376250883632736,-10.57929547570599,1423530.5,1,11.359319,11.359319,-0.06859511,-11.332627,-1.2147721,294.11697,3.943758,0.0,7.415481,0.0,100769.836,2025.5073,1522.4808,1242.4023,53.145313,-1.2566756,2009
201004412,2010-06-15 08:00:00,2010-06-15 09:00:00,-97.5545,35.25556,2,25000,25105.312,15,2010-06-14 21:00:00,sum,2,6,38.14680787594594,88.6844697576283,465610.96875,1,11.0267935,11.0267935,-0.04773393,-12.295829,-3.6799648,292.6104,2.4198349,0.0,8.606956,0.0,101059.7,1928.1727,909.49023,1234.2129,54.10739,-4.9967346,2010
201102207,2011-04-11 09:00:00,2011-04-11 10:00:00,-94.59929,34.212494,2,25000,24815.062,27,2011-04-10 22:00:00,spr,1,4,64.19377432532649,57.49283080086592,605466.15625,1,11.747833,11.747833,-0.093683176,-12.641367,-4.9777966,290.48816,0.8996061,0.0,10.848311,0.0,100704.71,2396.067,2040.5663,1238.4517,41.777554,-5.9650135,2011
201201756,2012-03-20 08:00:00,2012-03-20 09:00:00,-94.67975,35.24203,2,25000,25150.508,126,2012-03-19 03:00:00,spr,1,3,18.500685556752344,143.5576050332086,961769.5,1,12.46871,12.46871,-0.08792731,-14.120558,-2.393268,289.55014,1.046524,1.0477378e-07,11.42221,-4.1909513e-07,100602.0,1787.0673,-28.762794,1709.3328,37.550297,-4.133043,2012
201303666,2013-06-01 06:00:00,2013-06-01 07:00:00,-95.52614,36.298374,2,25000,24826.125,108,2013-05-28 23:00:00,spr,1,5,37.62163035604572,155.8486654264563,1146550.75,1,11.452368,11.452368,-0.045188203,-12.422739,-0.11233205,293.56775,10.215495,-2.0954758e-07,1.2367544,-4.1909516e-07,100688.484,1650.932,1419.5046,713.59265,46.464222,-1.1278913,2013
201409991,2014-10-13 10:00:00,2014-10-13 11:00:00,-94.79765,35.326134,2,25000,25147.018,64,2014-10-12 09:00:00,fal,3,10,11.146280191912973,-63.0015486059267,1327509.875,1,14.109238,14.109238,-0.06522106,-17.040176,-3.0462995,291.31873,2.763096,0.0,11.346082,4.1909516e-07,100156.414,2696.021,1429.5201,2240.2354,39.18856,-6.042459,2014
201511163,2015-11-17 22:00:00,2015-11-17 23:00:00,-91.88237,36.13513,2,25000,24861.02,51,2015-11-16 09:00:00,fal,3,11,27.981643182590297,78.07643140151843,1585014.9375,1,12.702416,12.702416,-0.09494762,-11.118976,-2.9067338,291.3663,0.66395694,-2.0954761e-07,12.038306,4.1909522e-07,100130.38,3105.992,999.1448,2920.9866,43.018528,-1.4182408,2015
201602796,2016-04-30 04:00:00,2016-04-30 05:00:00,-94.35474,33.969852,2,25000,24888.361,93,2016-04-28 10:00:00,spr,1,4,52.08075031385695,69.41408588548876,1944766.0625,1,12.584618,12.584618,-0.05739199,-14.356733,0.20193313,293.19904,1.8719578,2.095476e-07,10.712594,0.0,100321.664,3669.5686,1525.4862,3233.1658,47.888542,-1.6275747,2016
201705650,2017-07-04 12:00:00,2017-07-04 13:00:00,-95.504105,35.92093,2,25000,24944.773,23,2017-07-03 23:00:00,sum,2,7,35.61311224283465,112.9499410611393,316956.125,1,10.954348,10.954348,-0.055225592,-11.222898,0.3257557,294.13535,4.5242085,0.0,6.4303617,4.1909516e-07,101414.99,1424.5729,596.4625,1216.169,47.127117,0.0019803941,2017
201805136,2018-06-25 04:00:00,2018-06-25 05:00:00,-100.924194,36.57767,2,25000,25353.303,40,2018-06-24 22:00:00,sum,2,6,146.1265992401623,78.81058383417228,479928.6875,1,12.595738,12.595738,-0.09048783,-15.017345,-4.842134,292.1186,8.739358,2.0954758e-07,3.856401,-2.0954758e-07,101245.04,1080.4016,675.1909,-109.343956,39.78193,-7.3542285,2018
201904073,2019-05-30 01:00:00,2019-05-30 02:00:00,-93.977036,35.850876,2,25000,25588.844,32,2019-05-29 12:00:00,spr,1,5,14.84234446363056,-18.371160838724578,704940.90625,1,12.217395,12.217395,-0.07728444,-10.08113,1.8341578,290.90582,1.8354154,0.0,10.381919,0.0,101005.984,1958.5731,1405.0276,1325.1633,37.29526,3.893138,2019
202008510,2020-08-27 12:00:00,2020-08-27 13:00:00,-93.43137,32.032394,2,25000,25338.285,102,2020-08-26 11:00:00,sum,2,8,25.273325877264064,3.1199164301954663,329872.5,1,12.525891,12.525891,-0.26756588,-8.354864,0.6055446,296.92096,0.43174404,2.095476e-07,12.0941725,4.190952e-07,100133.445,4477.766,-2706.9414,-1090.8915,62.15068,4.509006,2020
